Cod_setor;Cod_Grandes Regiões;Nome_Grande_Regiao;Cod_UF;Nome_da_UF ;Cod_meso;Nome_da_meso;Cod_micro;Nome_da_micro;Cod_RM;Nome_da_RM;Cod_municipio;Nome_do_municipio;Cod_distrito;Nome_do_distrito;Cod_subdistrito;Nome_do_subdistrito;Cod_bairro;Nome_do_bairro;Situacao_setor;V001;V002;V003;V004;V005;V006;V007;V008;V009;V010;V011;V012;V013;V014;V015;V016;V017;V018;V019;V020;V021;V022;V023;V024;V025;V026;V027;V028;V029;V030;V031;V032;V033;V034;V035;V036;V037;V038;V039;V040;V041;V042;V043;V044;V045;V046;V047;V048;V049;V050;V051;V052;V053;V054;V055;V056;V057;V058;V059;V060;V061;V062;V063;V064;V065;V066;V067;V068;V069;V070;V071;V072;V073;V074;V075;V076;V077;V078;V079;V080;V081;V082;V083;V084;V085;V086;V087;V088;V089;V090;V091;V092;V093;V094;V095;V096;V097;V098;V099;V100;V101;V102;V103;V104;V105;V106;V107;V108;V109;V110;V111;V112;V113;V114;V115;V116;V117;V118;V119;V120;V121;V122;V123;V124;V125;V126;V127;V128;V129;V130;V131;V132;V133;V134;V135;V136;V137;V138;V139;V140;V141;V142;V143;V144;V145;V146;V147;V148;V149;V150;V151;V152;V153;V154
354990405000456;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;176;176;167;165;2;9;0;9;0;167;0;0;0;633;307;326;633;619;14;0;0;307;301;6;0;0;326;318;8;0;0;12;12;4;7;12;7;5;5;5;8;15;1;9;8;7;11;5;11;12;13;16;18;9;11;10;62;53;53;42;36;57;37;23;13;11;10;2;0;1;0;0;10;6;1;4;6;3;3;4;2;4;7;1;7;4;3;5;2;5;7;6;9;8;4;4;6;29;31;19;19;17;23;23;10;8;3;4;0;0;0;0;0;2;6;3;3;6;4;2;1;3;4;8;0;2;4;4;6;3;6;5;7;7;10;5;7;4;33;22;34;23;19;34;14;13;5;8;6;2;0;1;0;0
354990405000457;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;175;175;146;146;0;29;6;23;0;146;0;0;0;516;260;256;516;516;0;0;0;260;260;0;0;0;256;256;0;0;0;3;9;1;3;12;7;1;6;2;4;7;5;10;8;4;12;7;7;8;7;7;7;9;13;11;53;38;37;35;27;47;40;29;17;9;5;8;1;0;0;0;2;3;0;3;7;5;0;4;0;2;3;4;7;8;1;3;3;3;4;1;6;5;5;7;6;24;21;23;17;6;25;14;14;12;4;3;4;1;0;0;0;1;6;1;0;5;2;1;2;2;2;4;1;3;0;3;9;4;4;4;6;1;2;4;6;5;29;17;14;18;21;22;26;15;5;5;2;4;0;0;0;0
354990405000458;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;187;187;176;172;4;11;1;10;0;176;0;0;0;603;292;311;603;590;13;0;0;292;282;10;0;0;311;308;3;0;0;2;4;7;7;8;5;8;1;9;14;12;10;12;5;11;6;10;11;17;17;12;8;10;8;10;46;48;37;30;61;65;43;14;14;4;5;10;2;0;0;0;2;2;4;3;4;1;5;0;5;9;5;3;9;2;6;2;5;5;10;11;4;4;5;4;2;20;26;14;14;22;37;23;8;6;2;3;5;0;0;0;0;0;2;3;4;4;4;3;1;4;5;7;7;3;3;5;4;5;6;7;6;8;4;5;4;8;26;22;23;16;39;28;20;6;8;2;2;5;2;0;0;0
354990405000459;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;184;184;169;168;1;15;4;11;0;169;0;0;0;568;272;296;568;562;6;0;0;272;268;4;0;0;296;294;2;0;0;8;5;5;10;4;12;6;11;8;11;8;11;6;11;6;4;7;7;15;9;12;12;13;9;8;47;52;37;43;54;42;30;20;9;10;1;5;0;0;0;0;4;4;2;7;1;5;5;7;3;4;7;3;1;6;3;3;6;4;6;4;4;6;7;5;4;23;24;21;19;22;23;14;8;4;1;0;2;0;0;0;0;4;1;3;3;3;7;1;4;5;7;1;8;5;5;3;1;1;3;9;5;8;6;6;4;4;24;28;16;24;32;19;16;12;5;9;1;3;0;0;0;0
354990405000460;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;220;220;203;203;0;17;3;14;0;203;0;0;0;693;329;364;693;693;0;0;0;329;329;0;0;0;364;364;0;0;0;11;7;7;5;5;5;5;9;9;6;5;4;6;10;12;7;10;9;9;17;21;15;9;26;16;63;59;31;40;48;87;48;40;8;10;5;5;3;0;0;1;5;4;3;2;4;2;3;3;6;3;1;1;4;6;6;2;4;5;4;7;11;5;5;13;8;38;24;15;18;15;44;26;19;5;3;3;1;0;0;0;1;6;3;4;3;1;3;2;6;3;3;4;3;2;4;6;5;6;4;5;10;10;10;4;13;8;25;35;16;22;33;43;22;21;3;7;2;4;3;0;0;0
354990405000461;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;258;258;246;242;4;12;4;8;0;246;0;0;0;823;410;413;823;807;16;0;0;410;401;9;0;0;413;406;7;0;0;14;7;4;4;2;7;9;5;8;10;7;13;11;10;13;13;19;17;12;16;14;33;15;20;20;74;36;58;47;90;78;48;33;20;14;16;2;2;1;1;0;6;4;3;3;1;6;5;4;4;5;6;8;5;3;5;9;11;10;5;7;4;19;6;8;10;44;13;30;26;34;40;24;20;7;4;9;0;1;0;1;0;8;3;1;1;1;1;4;1;4;5;1;5;6;7;8;4;8;7;7;9;10;14;9;12;10;30;23;28;21;56;38;24;13;13;10;7;2;1;1;0;0
354990405000462;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;254;254;230;230;0;24;4;20;0;230;0;0;0;830;404;426;830;830;0;0;0;404;404;0;0;0;426;426;0;0;0;12;11;10;8;11;6;7;9;10;12;10;11;11;8;20;18;19;20;13;22;22;11;26;23;14;73;53;57;68;73;74;30;19;12;9;12;2;3;0;1;0;6;5;6;5;2;3;2;4;1;4;6;7;8;6;12;10;14;6;6;9;10;5;14;10;4;40;25;26;31;34;42;15;12;3;4;5;1;1;0;0;0;6;6;4;3;9;3;5;5;9;8;4;4;3;2;8;8;5;14;7;13;12;6;12;13;10;33;28;31;37;39;32;15;7;9;5;7;1;2;0;1;0
354990405000463;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;337;337;321;316;5;16;2;14;0;321;0;0;0;1071;512;559;1071;1054;17;0;0;512;504;8;0;0;559;550;9;0;0;16;12;5;11;9;16;9;10;8;13;20;16;21;19;14;20;15;23;20;21;29;18;16;17;27;77;83;87;103;87;83;58;34;19;15;10;5;3;2;0;0;9;8;2;4;3;7;3;4;3;5;9;7;10;11;4;11;4;10;12;11;18;8;10;6;15;42;34;42;49;44;40;28;17;8;4;5;2;2;1;0;0;7;4;3;7;6;9;6;6;5;8;11;9;11;8;10;9;11;13;8;10;11;10;6;11;12;35;49;45;54;43;43;30;17;11;11;5;3;1;1;0;0
354990405000464;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;250;250;238;235;3;12;3;9;0;238;0;0;0;817;381;436;817;803;14;0;0;381;372;9;0;0;436;431;5;0;0;7;6;17;9;9;9;5;6;16;11;14;11;7;19;8;9;10;14;14;18;10;15;18;13;25;67;72;63;54;69;66;47;29;16;12;13;3;5;1;0;0;4;4;5;5;4;4;4;3;6;6;5;6;5;8;5;4;5;8;5;9;4;8;8;9;13;33;27;28;26;26;29;26;15;7;9;5;1;2;0;0;0;3;2;12;4;5;5;1;3;10;5;9;5;2;11;3;5;5;6;9;9;6;7;10;4;12;34;45;35;28;43;37;21;14;9;3;8;2;3;1;0;0
354990405000465;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;340;337;304;304;0;33;6;27;0;304;3;2;1;1059;492;567;1046;1046;0;0;13;479;479;0;0;13;567;567;0;0;0;14;15;7;13;9;9;13;10;11;10;7;12;16;9;13;12;9;22;9;22;19;22;18;19;19;120;94;62;67;89;103;63;55;24;19;11;7;3;3;0;0;4;8;3;4;7;6;8;6;4;2;5;3;10;3;7;4;3;14;6;9;7;11;8;8;9;65;42;28;19;43;49;30;29;11;8;4;3;1;1;0;0;10;7;4;9;2;3;5;4;7;8;2;9;6;6;6;8;6;8;3;13;12;11;10;11;10;55;52;34;48;46;54;33;26;13;11;7;4;2;2;0;0
354990405000466;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;125;125;117;115;2;8;0;8;0;117;0;0;0;372;181;191;372;363;9;0;0;181;177;4;0;0;191;186;5;0;0;1;3;0;2;2;3;2;3;2;6;1;5;6;3;4;6;16;5;9;5;7;8;3;5;10;26;32;17;30;33;27;34;29;14;4;2;3;3;0;0;1;1;1;0;1;1;1;1;1;1;3;1;1;2;1;3;4;8;2;5;3;3;8;2;0;7;17;15;8;10;15;11;18;11;10;1;2;1;1;0;0;0;0;2;0;1;1;2;1;2;1;3;0;4;4;2;1;2;8;3;4;2;4;0;1;5;3;9;17;9;20;18;16;16;18;4;3;0;2;2;0;0;1
354990405000467;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;287;287;272;263;9;15;0;15;0;272;0;0;0;922;446;476;922;893;29;0;0;446;430;16;0;0;476;463;13;0;0;8;14;10;11;12;6;12;12;9;6;14;10;10;12;12;16;9;9;14;12;16;17;25;22;18;89;86;66;51;68;76;61;47;23;16;6;8;7;2;0;0;4;8;4;7;6;2;7;7;5;4;5;7;6;7;5;8;8;5;7;9;8;8;12;11;12;39;39;32;25;26;39;29;23;9;7;3;2;1;0;0;0;4;6;6;4;6;4;5;5;4;2;9;3;4;5;7;8;1;4;7;3;8;9;13;11;6;50;47;34;26;42;37;32;24;14;9;3;6;6;2;0;0
354990405000468;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;228;228;200;200;0;28;11;17;0;200;0;0;0;655;314;341;655;655;0;0;0;314;314;0;0;0;341;341;0;0;0;13;7;9;7;4;11;7;9;9;6;4;6;7;6;12;6;13;14;12;3;11;12;12;9;13;57;46;54;48;39;60;42;29;19;12;11;10;4;2;0;0;5;2;5;4;1;5;2;4;4;2;3;3;4;5;7;2;7;7;6;2;4;7;7;5;8;31;20;29;18;14;33;20;14;11;2;6;3;2;0;0;0;8;5;4;3;3;6;5;5;5;4;1;3;3;1;5;4;6;7;6;1;7;5;5;4;5;26;26;25;30;25;27;22;15;8;10;5;7;2;2;0;0
354990405000469;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;99;99;83;83;0;16;8;8;0;83;0;0;0;288;149;139;288;288;0;0;0;149;149;0;0;0;139;139;0;0;0;1;1;2;1;2;3;2;3;1;4;4;3;4;3;5;3;6;4;10;4;5;7;4;5;5;26;12;11;15;25;22;40;21;14;6;2;1;0;1;0;0;0;1;1;1;1;2;1;2;1;2;3;3;2;1;3;2;5;2;4;1;5;5;2;3;2;13;6;5;6;9;11;21;11;8;3;0;1;0;0;0;0;1;0;1;0;1;1;1;1;0;2;1;0;2;2;2;1;1;2;6;3;0;2;2;2;3;13;6;6;9;16;11;19;10;6;3;2;0;0;1;0;0
354990405000470;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;318;318;271;257;14;47;4;43;0;271;0;0;0;777;386;391;777;727;50;0;0;386;358;28;0;0;391;369;22;0;0;10;12;6;10;5;7;8;4;15;7;11;10;8;11;10;8;7;10;11;17;12;10;20;14;14;84;69;57;54;67;49;60;24;15;21;10;4;4;2;0;0;7;7;5;6;3;0;6;2;9;3;5;6;6;5;5;5;3;3;4;10;7;6;9;7;8;41;33;28;20;34;24;31;13;6;10;6;2;1;0;0;0;3;5;1;4;2;7;2;2;6;4;6;4;2;6;5;3;4;7;7;7;5;4;11;7;6;43;36;29;34;33;25;29;11;9;11;4;2;3;2;0;0
354990405000471;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;222;222;213;211;2;9;3;6;0;213;0;0;0;720;335;385;720;707;13;0;0;335;328;7;0;0;385;379;6;0;0;7;11;6;5;10;6;8;11;9;5;9;11;16;12;7;7;12;12;11;17;12;14;14;13;12;71;59;44;54;50;61;45;33;21;11;5;5;3;0;1;0;2;6;3;2;5;2;2;5;6;2;3;4;5;5;3;4;5;4;5;5;9;7;8;6;9;39;28;15;28;20;25;24;17;12;3;4;2;0;0;1;0;5;5;3;3;5;4;6;6;3;3;6;7;11;7;4;3;7;8;6;12;3;7;6;7;3;32;31;29;26;30;36;21;16;9;8;1;3;3;0;0;0
354990405000472;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;279;275;244;223;21;31;1;30;0;244;4;2;2;876;413;463;858;794;64;0;18;395;367;28;0;18;463;427;36;0;0;7;11;11;8;14;8;9;9;6;13;16;3;14;7;13;12;10;16;11;14;19;22;13;13;22;119;82;51;60;49;69;77;34;11;9;5;3;4;2;0;0;5;6;4;4;5;2;3;4;3;5;5;1;5;3;6;6;7;8;4;8;10;13;7;4;10;63;44;18;28;23;29;34;20;6;6;3;0;0;1;0;0;2;5;7;4;9;6;6;5;3;8;11;2;9;4;7;6;3;8;7;6;9;9;6;9;12;56;38;33;32;26;40;43;14;5;3;2;3;4;1;0;0
354990405000473;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904016;Setor Socioeconômico 13;1;384;384;337;328;9;47;4;43;0;337;0;0;0;845;391;454;845;812;33;0;0;391;375;16;0;0;454;437;17;0;0;9;15;9;5;11;13;13;11;12;14;13;17;14;14;13;11;16;14;9;7;8;11;17;15;17;126;97;90;68;53;34;26;18;12;7;4;1;1;0;0;0;8;11;3;4;5;7;8;8;9;4;4;7;6;9;8;5;10;6;3;3;6;3;8;4;5;54;51;41;27;24;17;10;6;6;1;0;0;0;0;0;0;1;4;6;1;6;6;5;3;3;10;9;10;8;5;5;6;6;8;6;4;2;8;9;11;12;72;46;49;41;29;17;16;12;6;6;4;1;1;0;0;0
354990405000474;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;291;291;284;280;4;7;1;6;0;284;0;0;0;958;459;499;958;945;13;0;0;459;453;6;0;0;499;492;7;0;0;9;12;16;8;11;15;14;14;14;13;11;17;12;13;14;10;12;7;19;14;19;24;24;25;21;112;67;72;43;63;62;73;46;24;9;10;7;0;2;0;0;5;7;11;1;6;6;6;9;6;7;6;6;6;5;7;4;3;4;15;6;8;12;13;15;13;53;32;36;15;28;26;37;21;14;5;2;2;0;1;0;0;4;5;5;7;5;9;8;5;8;6;5;11;6;8;7;6;9;3;4;8;11;12;11;10;8;59;35;36;28;35;36;36;25;10;4;8;5;0;1;0;0
354990405000475;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;262;262;252;252;0;10;1;9;0;252;0;0;0;808;410;398;808;808;0;0;0;410;410;0;0;0;398;398;0;0;0;15;8;15;12;9;12;14;11;12;13;12;9;4;13;7;13;9;8;11;14;18;17;22;16;11;102;70;58;41;58;55;44;29;18;10;5;5;5;2;1;0;8;6;11;7;6;7;8;5;7;6;5;6;2;4;4;8;5;4;6;8;7;9;12;6;7;47;41;33;21;19;32;21;14;8;3;1;2;3;1;0;0;7;2;4;5;3;5;6;6;5;7;7;3;2;9;3;5;4;4;5;6;11;8;10;10;4;55;29;25;20;39;23;23;15;10;7;4;3;2;1;1;0
354990405000476;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;319;319;290;284;6;29;2;27;0;290;0;0;0;1030;503;527;1030;1009;21;0;0;503;496;7;0;0;527;513;14;0;0;14;11;20;20;27;16;26;15;22;22;23;22;21;18;19;19;15;14;21;13;12;11;10;16;16;79;111;125;91;63;41;24;22;18;7;5;1;0;0;0;0;8;4;8;7;14;7;14;8;13;11;14;14;7;9;10;10;6;4;11;4;6;8;4;6;10;40;45;60;50;35;17;12;10;10;5;1;1;0;0;0;0;6;7;12;13;13;9;12;7;9;11;9;8;14;9;9;9;9;10;10;9;6;3;6;10;6;39;66;65;41;28;24;12;12;8;2;4;0;0;0;0;0
354990405000477;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;264;263;254;251;3;9;0;9;1;255;0;0;0;908;443;465;908;890;17;1;0;443;434;8;1;0;465;456;9;0;0;10;11;11;9;14;20;16;14;16;16;22;24;18;14;17;26;11;15;17;13;20;8;11;7;11;76;78;116;103;51;30;39;17;16;5;4;0;2;0;0;0;6;3;5;5;8;12;7;7;8;8;10;10;7;8;5;18;7;8;8;5;11;4;5;1;5;41;41;46;57;26;14;15;10;9;2;1;0;0;0;0;0;4;8;6;4;6;8;9;7;8;8;12;14;11;6;12;8;4;7;9;8;9;4;6;6;6;35;37;70;46;25;16;24;7;7;3;3;0;2;0;0;0
354990405000478;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;329;329;313;313;0;16;0;16;0;313;0;0;0;1061;532;529;1061;1061;0;0;0;532;532;0;0;0;529;529;0;0;0;13;17;16;19;10;17;18;19;19;26;29;13;17;17;24;25;22;20;19;18;24;11;16;13;16;95;122;112;102;62;48;24;16;9;5;6;2;0;0;0;0;7;9;4;12;4;9;10;14;6;8;17;9;8;7;15;14;11;13;9;7;15;6;5;3;8;48;57;59;46;39;24;11;10;3;2;2;1;0;0;0;0;6;8;12;7;6;8;8;5;13;18;12;4;9;10;9;11;11;7;10;11;9;5;11;10;8;47;65;53;56;23;24;13;6;6;3;4;1;0;0;0;0
354990405000479;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;181;181;175;171;4;6;1;5;0;175;0;0;0;590;294;296;590;578;12;0;0;294;287;7;0;0;296;291;5;0;0;4;8;6;10;7;9;7;11;12;5;12;9;9;20;7;12;15;7;11;13;14;10;12;11;16;49;46;75;56;38;19;22;19;5;2;0;1;1;0;0;0;2;3;5;6;4;3;2;4;7;2;6;4;3;9;4;3;8;5;8;5;7;4;5;8;8;26;22;36;28;25;9;9;10;2;2;0;0;0;0;0;0;2;5;1;4;3;6;5;7;5;3;6;5;6;11;3;9;7;2;3;8;7;6;7;3;8;23;24;39;28;13;10;13;9;3;0;0;1;1;0;0;0
354990405000480;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;258;258;238;236;2;20;0;20;0;238;0;0;0;891;451;440;891;883;8;0;0;451;445;6;0;0;440;438;2;0;0;15;13;17;12;23;16;22;10;15;20;19;16;11;17;18;17;23;16;19;16;2;11;6;15;19;70;85;111;82;40;42;33;10;12;9;3;5;1;0;0;0;4;10;7;8;11;9;13;6;12;13;10;8;6;11;12;8;12;10;8;9;0;3;2;8;10;27;35;54;45;22;20;18;4;6;3;2;4;1;0;0;0;11;3;10;4;12;7;9;4;3;7;9;8;5;6;6;9;11;6;11;7;2;8;4;7;9;43;50;57;37;18;22;15;6;6;6;1;1;0;0;0;0
354990405000481;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;174;174;161;159;2;13;0;13;0;161;0;0;0;592;293;299;592;580;12;0;0;293;290;3;0;0;299;290;9;0;0;7;4;6;10;10;9;13;11;8;12;14;10;17;24;11;8;17;10;12;11;10;15;6;9;6;42;58;69;55;37;19;21;11;7;1;2;0;0;0;0;0;5;2;3;6;4;2;6;7;3;10;8;5;8;10;3;4;9;5;5;4;6;8;3;7;4;20;20;37;29;19;12;7;8;3;0;1;0;0;0;0;0;2;2;3;4;6;7;7;4;5;2;6;5;9;14;8;4;8;5;7;7;4;7;3;2;2;22;38;32;26;18;7;14;3;4;1;1;0;0;0;0;0
354990405000482;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904018;Setor Socioeconômico 15;1;333;333;316;310;6;17;1;16;0;316;0;0;0;1142;574;568;1142;1116;26;0;0;574;558;16;0;0;568;558;10;0;0;17;23;29;15;24;22;12;17;22;23;29;20;27;20;20;20;15;13;20;21;23;19;28;18;9;115;103;112;106;82;39;32;13;11;13;1;5;3;1;0;0;7;11;14;6;12;7;7;8;12;14;19;9;12;11;10;9;10;8;11;13;10;10;14;12;2;54;52;59;47;50;18;19;5;3;5;0;3;1;0;0;0;10;12;15;9;12;15;5;9;10;9;10;11;15;9;10;11;5;5;9;8;13;9;14;6;7;61;51;53;59;32;21;13;8;8;8;1;2;2;1;0;0
354990405000483;3;Região Sudeste;35;São Paulo;3513;Vale do Paraíba Paulista;35050;São José dos Campos;0;Municípios não pertencentes a estrutura de RM;3549904;SÃO JOSÉ DOS CAMPOS;354990405;SÃO JOSÉ DOS CAMPOS;35499040500;SÃO JOSÉ DOS CAMPOS;3549904019;Setor Socioeconômico 16;1;294;292;260;260;0;32;5;27;0;260;2;0;2;869;451;418;869;869;0;0;0;451;451;0;0;0;418;418;0;0;0;13;15;15;12;13;15;19;9;19;10;8;10;19;11;15;15;14;13;19;15;15;19;20;15;21;108;84;56;56;49;43;29;30;17;16;3;7;0;2;0;0;5;7;6;6;6;7;13;4;7;6;2;4;13;9;6;9;8;3;11;9;6;14;13;7;8;57;53;27;32;20;18;15;20;6;7;1;5;0;1;0;0;8;8;9;6;7;8;6;5;12;4;6;6;6;2;9;6;6;10;8;6;9;5;7;8;13;51;31;29;24;29;25;14;10;11;9;2;2;0;1;0;0
